Node	hg38_symbol	hg38_ensgid	Degree Centrality	Betweenness Centrality
9606.ENSP00000268704	SPG7	ENSG00000197912	0.0076701300114235	8.259352299657245e-05
9606.ENSP00000366999	HIST1H3D	ENSG00000197409	0.0255127019528912	7.302512086740055e-05
9606.ENSP00000296525	ASB5	ENSG00000164122	0.0050590219224283	6.335630893393523e-06
9606.ENSP00000335147	ANKRD37	ENSG00000186352	0.0041886525594299	5.230353033066457e-06
9606.ENSP00000473383	FBLL1	ENSG00000188573	0.0209432627971495	8.721898363414968e-05
9606.ENSP00000377170	ANKRD39	ENSG00000213337	0.0033726812816188	2.604774591344609e-06
9606.ENSP00000419471	RAD51B	ENSG00000182185	0.0098460534189196	9.57533106417042e-05
9606.ENSP00000321976	NKPD1	ENSG00000179846	0.0020127291519338	1.8438893763961288e-06
9606.ENSP00000471417	ANKDD1B	ENSG00000189045	0.0036990697927432	6.278854817750518e-06
9606.ENSP00000275216	TAAR1	ENSG00000146399	0.0007615731926236	1.2180550213207884e-05
9606.ENSP00000304292	ANKRD27	ENSG00000105186	0.0048958276668661	1.577982375786166e-05
9606.ENSP00000353518	ANKS1A	ENSG00000064999	0.0052222161779905	4.704019161594461e-05
9606.ENSP00000261368	SNCAIP	ENSG00000064692	0.0045150410705543	8.927966256132006e-06
9606.ENSP00000269143	AFG3L2	ENSG00000141385	0.0095196649077952	8.765738279731203e-05
9606.ENSP00000328923	KANK3	ENSG00000186994	0.0019583310667464	4.051373526969473e-07
9606.ENSP00000281741	TXNDC16	ENSG00000087301	0.0051678180928031	1.3854426203519878e-05
9606.ENSP00000399547	ANKRD63	ENSG00000230778	0.0031550889408692	9.28591426455e-07
9606.ENSP00000357914	GABPB2	ENSG00000143458	0.0025567100038078	4.162720830526617e-06
9606.ENSP00000270142	SOD1	ENSG00000142168	0.017624979600718	0.0003144090879191
9606.ENSP00000360762	ANKRD1	ENSG00000148677	0.0048958276668661	1.2034810568929192e-05
9606.ENSP00000376800	MTPN	ENSG00000105887	0.0047326334113039	2.0318232539817383e-05
9606.ENSP00000477695	ANKRD20A1	ENSG00000260691	0.003263885111244	1.1391862477869974e-06
9606.ENSP00000387593	TANC2	ENSG00000170921	0.0055486046891149	1.2004319933869543e-05
9606.ENSP00000203630	MLF2	ENSG00000089693	0.0040254583038677	2.420888359598329e-05
9606.ENSP00000325895	ANKDD1A	ENSG00000166839	0.0037534678779306	6.8802829307346695e-06
9606.ENSP00000403077	VKORC1L1	ENSG00000196715	0.0063101778817385	7.789963174705962e-05
9606.ENSP00000290943	ANKRD18B	ENSG00000230453	0.0033726812816188	2.987477042008588e-06
9606.ENSP00000299367	C2	ENSG00000166278	0.0017407387259968	1.0697112759947438e-05
9606.ENSP00000386239	TONSL	ENSG00000160949	0.0072893434151117	2.758664334161529e-05
9606.ENSP00000472836	KXD1	ENSG00000105700	0.0036990697927432	7.940313850436948e-05
9606.ENSP00000432614	NDUFC2-KCTD14	ENSG00000259112	0.0081053146929228	1.843726216170392e-05
9606.ENSP00000347802	ANKRD35	ENSG00000198483	0.0020127291519338	5.389640756845714e-07
9606.ENSP00000342026	PRDX6	ENSG00000117592	0.0141979002339117	0.0003480077461083
9606.ENSP00000376946	BBS10	ENSG00000179941	0.0144698906598487	5.612111306973594e-05
9606.ENSP00000313756	ASB3	ENSG00000270898	0.0042430506446173	1.0021246352357989e-05
9606.ENSP00000221801	FBL	ENSG00000105202	0.031714083664255	0.0005124911918277
9606.ENSP00000307298	FEM1B	ENSG00000169018	0.0053310123483653	4.392776534635908e-05
9606.ENSP00000298492	FAM175B	ENSG00000165660	0.0044062449001795	2.444746014212464e-05
9606.ENSP00000468002	KANK2	ENSG00000197256	0.0050046238372409	2.525255856886886e-05
9606.ENSP00000476755	PPP1R12B	ENSG00000077157	0.0053310123483653	1.3927558170199464e-05
9606.ENSP00000342295	ANKRD55	ENSG00000164512	0.0141435021487243	8.965625382010004e-05
9606.ENSP00000445688	ANKRD65	ENSG00000235098	0.0030462927704944	1.4994899787527995e-06
9606.ENSP00000215941	ANKRD54	ENSG00000100124	0.0039710602186803	6.056544971914714e-06
9606.ENSP00000353717	CCDC144A	ENSG00000170160	0.0033726812816188	1.6312505509787336e-06
9606.ENSP00000296785	ANKRA2	ENSG00000164331	0.003807865963118	1.2481962714581973e-05
9606.ENSP00000377971	ANKLE1	ENSG00000160117	0.0031550889408692	1.8886298401979644e-06
9606.ENSP00000369373	TRIM5	ENSG00000132256	0.0044062449001795	2.5394962381140804e-05
9606.ENSP00000482271	HIST1H3E	ENSG00000274750	0.0246967306750802	5.8079485983180027e-05
9606.ENSP00000277458	ASB6	ENSG00000148331	0.0063101778817385	2.7152854973024205e-05
9606.ENSP00000263433	PPP1R12C	ENSG00000125503	0.0053310123483653	1.7163476021347365e-05
9606.ENSP00000425658	ANKRD50	ENSG00000151458	0.0054942066039275	3.86425458505034e-05
9606.ENSP00000238156	CCDC92	ENSG00000119242	0.0016863406408094	3.4490104268674217e-06
9606.ENSP00000354432	ANKRD30A	ENSG00000148513	0.0033182831964314	1.381792195518e-06
9606.ENSP00000355657	HIST3H3	ENSG00000168148	0.032530054942066	0.000248760682459
9606.ENSP00000367631	ANKEF1	ENSG00000132623	0.0031006908556818	1.6193706359880832e-06
9606.ENSP00000382610	ANKRD18A	ENSG00000180071	0.003535875537181	3.1209893795967275e-06
9606.ENSP00000267116	ANKRD52	ENSG00000139645	0.0055486046891149	1.9401978005296664e-05
9606.ENSP00000384198	INO80D	ENSG00000114933	0.001087961703748	5.534401872781396e-07
9606.ENSP00000220669	ZFAND1	ENSG00000104231	0.0033726812816188	7.89668900987686e-06
9606.ENSP00000323313	PDIA5	ENSG00000065485	0.0060381874558015	6.656215223940632e-05
9606.ENSP00000303570	ANKMY2	ENSG00000106524	0.0053310123483653	5.889149202500854e-05
9606.ENSP00000305919	HTRA4	ENSG00000169495	0.0112060055486046	0.0001832468550194
9606.ENSP00000306163	ANKRD2	ENSG00000165887	0.0042430506446173	5.237051119188509e-06
9606.ENSP00000305465	PDILT	ENSG00000169340	0.0043518468149921	7.398774438139923e-06
9606.ENSP00000230792	NUDT12	ENSG00000112874	0.0038622640483054	7.2685799709565985e-06
9606.ENSP00000308753	TMOD3	ENSG00000138594	0.0089212859707338	8.985084463012298e-05
9606.ENSP00000320893	ASB8	ENSG00000177981	0.0047326334113039	7.595414283578136e-06
9606.ENSP00000386398	ANKRD30BL	ENSG00000163046	0.0033726812816188	1.8270449667664567e-06
9606.ENSP00000427882	ANKAR	ENSG00000151687	0.0031006908556818	2.074226864304484e-06
9606.ENSP00000468354	ANKRD29	ENSG00000154065	0.0039166621334929	8.457327397441313e-06
9606.ENSP00000366826	ANKRD20A2	ENSG00000183148	0.003263885111244	1.1391862477869974e-06
9606.ENSP00000419199	ASB14	ENSG00000239388	0.0049502257520535	5.797870732429229e-06
9606.ENSP00000321388	ASB4	ENSG00000005981	0.0061469836261763	2.033194413376309e-05
9606.ENSP00000377664	GAPVD1	ENSG00000165219	0.0060925855409889	6.343293994779829e-05
9606.ENSP00000410815	ENSG00000244255	ENSG00000244255	0.0015775444704346	4.564021483025191e-06
9606.ENSP00000227322	ZPR1	ENSG00000109917	0.0037534678779306	1.0576418365059442e-05
9606.ENSP00000349041	NRARP	ENSG00000198435	0.002991894685307	3.7787313203181727e-06
9606.ENSP00000482325	ANKRD20A3	ENSG00000276203	0.0033182831964314	2.5348249813308284e-06
9606.ENSP00000158009	FNDC8	ENSG00000073598	0.0001631942555622	1.1308738986096156e-07
9606.ENSP00000380671	SMCO1	ENSG00000214097	0.000271990425937	2.1379293535668604e-05
9606.ENSP00000381150	MBLAC1	ENSG00000214309	0.0003807865963118	6.636401629490138e-06
9606.ENSP00000410818	MAD2L1BP	ENSG00000124688	0.0009247674481858	8.2134834599924e-05
9606.ENSP00000256460	CAMK1	ENSG00000134072	0.0075613338410487	5.858287777103657e-05
9606.ENSP00000337445	ELAC2	ENSG00000006744	0.0039710602186803	2.8018163741482523e-05
9606.ENSP00000371614	BRSK2	ENSG00000174672	0.0069085568187999	8.711755503104578e-05
9606.ENSP00000320251	C3orf17	ENSG00000163608	0.001903932981559	2.2456371298693494e-06
9606.ENSP00000265922	BRINP1	ENSG00000078725	0.0009247674481858	7.417979613898136e-07
9606.ENSP00000365756	KIAA2013	ENSG00000116685	0.0017407387259968	7.332843280730847e-06
9606.ENSP00000310649	BRSK1	ENSG00000160469	0.0064189740521133	7.19223621756319e-05
9606.ENSP00000362010	ANXA7	ENSG00000138279	0.0062013817113637	0.0001409324665163
9606.ENSP00000252542	SAFB2	ENSG00000130254	0.0052222161779905	3.540892889443003e-05
9606.ENSP00000419045	GCH1	ENSG00000131979	0.0076157319262361	0.0001766394440134
9606.ENSP00000232501	NPRL2	ENSG00000114388	0.0041886525594299	1.9546667219319527e-05
9606.ENSP00000482285	IFFO1	ENSG00000010295	0.0009247674481858	3.0495475893952755e-06
9606.ENSP00000386289	GULP1	ENSG00000144366	0.0035902736223684	5.893553501175853e-05
9606.ENSP00000381601	MX1	ENSG00000157601	0.0122395691671653	0.0002243211301414
9606.ENSP00000343412	BRE	ENSG00000158019	0.0076701300114235	3.801283053720324e-05
9606.ENSP00000333657	MX2	ENSG00000183486	0.0102268400152314	6.375497260575902e-05
9606.ENSP00000222823	NOD1	ENSG00000106100	0.0033726812816188	2.8476908231084144e-05
9606.ENSP00000266991	DHH	ENSG00000139549	0.0040254583038677	3.0280742320312547e-05
9606.ENSP00000332681	LRP2BP	ENSG00000109771	0.0037534678779306	1.585528908313912e-05
9606.ENSP00000383911	UBAC2	ENSG00000134882	0.0041342544742425	3.0593505883872854e-05
9606.ENSP00000256497	EDEM1	ENSG00000134109	0.0041342544742425	1.8572939374396724e-05
9606.ENSP00000365107	MASTL	ENSG00000120539	0.0022303214926834	1.0082367194771348e-05
9606.ENSP00000304051	RNF139	ENSG00000170881	0.0042430506446173	9.50055789658911e-06
9606.ENSP00000478298	SPPL2B	ENSG00000005206	0.0021215253223086	2.8362049037578323e-05
9606.ENSP00000360593	COA7	ENSG00000162377	0.0038622640483054	1.998765476173585e-05
9606.ENSP00000272638	UBXN4	ENSG00000144224	0.0020127291519338	4.4507234593771136e-06
9606.ENSP00000396225	KIAA0141	ENSG00000081791	0.0035902736223684	1.4321409707959674e-05
9606.ENSP00000220853	EMC2	ENSG00000104412	0.0140891040635369	0.0003354411562368
9606.ENSP00000481314	SNX12	ENSG00000147164	0.0059837893706141	4.391362668012794e-05
9606.ENSP00000430955	RNF145	ENSG00000145860	0.0029374966001196	4.23241329872901e-06
9606.ENSP00000225777	SYNGR2	ENSG00000108639	0.0005983789370614	1.4651586046011962e-06
9606.ENSP00000237014	TTR	ENSG00000118271	0.0066365663928629	0.0001632645302233
9606.ENSP00000478490	YTHDF3	ENSG00000185728	0.0097916553337322	5.826098856108351e-05
9606.ENSP00000261854	SPPL2A	ENSG00000138600	0.0017951368111842	1.111041238379892e-05
9606.ENSP00000245046	EMC3	ENSG00000125037	0.0015775444704346	1.321102231358293e-05
9606.ENSP00000305892	TMEM208	ENSG00000168701	0.0015231463852472	0.0001082895421976
9606.ENSP00000354590	SFT2D1	ENSG00000198818	0.0005983789370614	2.1004559362395253e-07
9606.ENSP00000395474	SNX10	ENSG00000086300	0.0040254583038677	1.648602139042164e-05
9606.ENSP00000365131	BAG6	ENSG00000204463	0.0090300821411086	0.0003154299570449
9606.ENSP00000237455	RNF103	ENSG00000239305	0.0038622640483054	6.781629459389473e-06
9606.ENSP00000383256	SIAH3	ENSG00000215475	0.0040254583038677	4.191775120955603e-05
9606.ENSP00000377059	SNX11	ENSG00000002919	0.0044606429853669	2.920726255329336e-05
9606.ENSP00000387164	CPVL	ENSG00000106066	0.0108252189522928	0.0002344386600208
9606.ENSP00000361562	CTSA	ENSG00000064601	0.011532394059729	0.000308123228647
9606.ENSP00000256255	SARAF	ENSG00000133872	0.0011423597889354	6.744344204672455e-06
9606.ENSP00000392395	CHFR	ENSG00000072609	0.0051678180928031	3.0556478106593964e-05
9606.ENSP00000362918	YTHDF2	ENSG00000198492	0.0110428112930424	7.461780055097749e-05
9606.ENSP00000398495	DIABLO	ENSG00000184047	0.0044062449001795	3.1074185344266615e-05
9606.ENSP00000273258	ARL6IP5	ENSG00000144746	0.0029374966001196	4.350474923210133e-05
9606.ENSP00000267113	ESYT1	ENSG00000139641	0.0030462927704944	3.1026830063302405e-05
9606.ENSP00000382767	SEL1L3	ENSG00000091490	0.0036990697927432	3.237544879162074e-05
9606.ENSP00000304670	RNFT1	ENSG00000189050	0.0031550889408692	5.893887777120635e-06
9606.ENSP00000288680	SPPL3	ENSG00000157837	0.0028287004297448	7.1211818097505424e-06
9606.ENSP00000372394	TMEM129	ENSG00000168936	0.0011423597889354	2.718142632053857e-06
9606.ENSP00000297261	SHH	ENSG00000164690	0.0075069357558613	0.0003150098369421
9606.ENSP00000257575	RNFT2	ENSG00000135119	0.0028830985149322	2.026286914234302e-06
9606.ENSP00000381237	HM13	ENSG00000101294	0.0047870314964913	4.339614649991411e-05
9606.ENSP00000348299	TRIM13	ENSG00000204977	0.0020671272371212	1.2999233917379013e-05
9606.ENSP00000295731	IHH	ENSG00000163501	0.0046782353261165	4.380878911681314e-05
9606.ENSP00000332488	SPPL2C	ENSG00000185294	0.0015775444704346	5.422890486496209e-06
9606.ENSP00000228606	CYP27B1	ENSG00000111012	0.0032094870260566	7.746722649729158e-06
9606.ENSP00000353720	CES1	ENSG00000198848	0.0059293912854267	6.180995714780797e-05
9606.ENSP00000372193	CLCN7	ENSG00000103249	0.0028287004297448	2.091412939115628e-05
9606.ENSP00000269703	CYP4F22	ENSG00000171954	0.0053310123483653	1.428074600143451e-05
9606.ENSP00000353741	ETF1	ENSG00000120705	0.0161562313006582	0.0002203766171599
9606.ENSP00000348645	PXDNL	ENSG00000147485	0.0027743023445574	1.2071919515735211e-05
9606.ENSP00000334128	CYP27C1	ENSG00000186684	0.0031006908556818	1.179027099122827e-05
9606.ENSP00000363329	SLC31A1	ENSG00000136868	0.001087961703748	5.861961910719275e-06
9606.ENSP00000252804	PXDN	ENSG00000130508	0.0031550889408692	2.579512917319362e-05
9606.ENSP00000319705	DUOXA2	ENSG00000140274	0.0007071751074362	3.08844312339299e-07
9606.ENSP00000430620	HEPH	ENSG00000089472	0.0012511559593102	4.552311288389364e-06
9606.ENSP00000377140	CNGA3	ENSG00000144191	0.0049502257520535	4.308417163561242e-05
9606.ENSP00000275300	SLC22A3	ENSG00000146477	0.0031550889408692	1.975049637841116e-05
9606.ENSP00000313699	HEPHL1	ENSG00000181333	0.001631942555622	8.45804472995151e-06
9606.ENSP00000373518	NOX5	ENSG00000255346	0.0065277702224881	3.976977925395248e-05
9606.ENSP00000234488	CLCN6	ENSG00000011021	0.0043518468149921	3.3761112138851655e-05
9606.ENSP00000459962	TRPV1	ENSG00000262304	0.0047326334113039	8.229315812395641e-05
9606.ENSP00000477567	CYP4F8	ENSG00000186526	0.0065821683076755	2.90311175818186e-05
9606.ENSP00000301146	CYP2A7	ENSG00000198077	0.0056030027743023	2.24888067258957e-05
9606.ENSP00000216862	CYP24A1	ENSG00000019186	0.003807865963118	1.152481473169105e-05
9606.ENSP00000245407	SLC22A5	ENSG00000197375	0.0041342544742425	2.5089377676783354e-05
9606.ENSP00000360247	CYP2J2	ENSG00000134716	0.0062013817113637	5.248462098011905e-05
9606.ENSP00000475084	DUOX2	ENSG00000140279	0.0079421204373606	5.7680266130602456e-05
9606.ENSP00000247153	CFP	ENSG00000126759	0.0102268400152314	0.0001709242408595
9606.ENSP00000264613	CP	ENSG00000047457	0.0016863406408094	8.089795569624658e-06
9606.ENSP00000221307	CYP4F3	ENSG00000186529	0.0065821683076755	3.5526485505282026e-05
9606.ENSP00000332679	CYP2A13	ENSG00000197838	0.0074525376706739	4.026002321833957e-05
9606.ENSP00000368079	CYP4V2	ENSG00000145476	0.0045694391557417	2.8231776655666423e-05
9606.ENSP00000328478	CNGA2	ENSG00000183862	0.0050590219224283	2.967856254188584e-05
9606.ENSP00000221700	CYP4F2	ENSG00000186115	0.0066365663928629	3.001678604599869e-05
9606.ENSP00000317842	CES2	ENSG00000172831	0.0055486046891149	5.247558530369477e-05
9606.ENSP00000388909	C17orf62	ENSG00000178927	0.0008703693629984	2.323486831044373e-05
9606.ENSP00000361666	SLC22A7	ENSG00000137204	0.0030462927704944	9.710609279418576e-06
9606.ENSP00000267803	DUOXA1	ENSG00000140254	0.0009247674481858	2.4565442804496875e-06
9606.ENSP00000310241	SLC22A13	ENSG00000172940	0.002991894685307	1.1545715850556245e-05
9606.ENSP00000200652	SLC22A4	ENSG00000197208	0.0038622640483054	1.528305680134587e-05
9606.ENSP00000355920	SLC22A2	ENSG00000112499	0.0048958276668661	0.0001964713172041
9606.ENSP00000384264	CNGA1	ENSG00000198515	0.0048958276668661	3.864592669178643e-05
9606.ENSP00000448998	CYP4F12	ENSG00000186204	0.0054942066039275	1.5160870228124994e-05
9606.ENSP00000428864	CES5A	ENSG00000159398	0.0041342544742425	2.601939831241316e-05
9606.ENSP00000259392	SLC31A2	ENSG00000136867	0.0008703693629984	1.685983933478998e-06
9606.ENSP00000384588	CYP4F11	ENSG00000171903	0.0054942066039275	2.74861877628717e-05
9606.ENSP00000159087	ANO8	ENSG00000074855	0.0023391176630582	3.983668741263714e-06
9606.ENSP00000220659	BRF2	ENSG00000104221	0.0092476744818582	2.146362158172712e-05
9606.ENSP00000261183	OSBPL8	ENSG00000091039	0.0042430506446173	5.8728698007463695e-05
9606.ENSP00000263650	OSBPL5	ENSG00000021762	0.0033726812816188	2.118143007451308e-05
9606.ENSP00000296220	OSBPL11	ENSG00000144909	0.0042974487298047	2.1410190136619496e-05
9606.ENSP00000230124	FIG4	ENSG00000112367	0.0022303214926834	9.87101223703066e-06
9606.ENSP00000379804	OSBPL10	ENSG00000144645	0.0042430506446173	2.073989124742631e-05
9606.ENSP00000412733	OSBPL9	ENSG00000117859	0.0044062449001795	2.5013803452231703e-05
9606.ENSP00000354519	INPP5F	ENSG00000198825	0.0039710602186803	1.3967823354430073e-05
9606.ENSP00000159111	KDM4B	ENSG00000127663	0.0060925855409889	1.3770507197289724e-05
9606.ENSP00000362166	MEAF6	ENSG00000163875	0.008812489800359	2.829609480299105e-05
9606.ENSP00000479169	HIST1H2BH	ENSG00000275713	0.0254039057825164	0.0001206125914333
9606.ENSP00000481622	H2BFS	ENSG00000234289	0.0233367785453952	9.285461851297e-05
9606.ENSP00000368632	GATA3	ENSG00000107485	0.0174073872599684	0.0003310105077557
9606.ENSP00000484261	H2AFB1	ENSG00000274183	0.0207800685415873	6.952001710398834e-05
9606.ENSP00000274764	HIST1H2BA	ENSG00000146047	0.0277430234455747	0.000190992280738
9606.ENSP00000370710	KDM4C	ENSG00000107077	0.00271990425937	3.893868500805278e-06
9606.ENSP00000442382	JHDM3C	ENSG00000274527	0.0051678180928031	1.6383040960285672e-05
9606.ENSP00000367022	HIST1H2AC	ENSG00000180573	0.0242071479083936	0.0001094849673488
9606.ENSP00000341094	HIST1H2AD	ENSG00000196866	0.0224120110972093	0.0001257625868144
9606.ENSP00000328484	HIST1H2AJ	ENSG00000276368	0.0229015938638959	9.040017284959426e-05
9606.ENSP00000345837	DPY30	ENSG00000162961	0.015721046619159	0.0002503535152042
9606.ENSP00000262971	PIAS4	ENSG00000105229	0.0139803078931621	0.0001132175767567
9606.ENSP00000307833	FBXO22	ENSG00000167196	0.0013055540444976	1.147449582867936e-06
9606.ENSP00000405674	NOL7	ENSG00000225921	0.0020127291519338	7.058872530671965e-06
9606.ENSP00000366618	HIST1H2BL	ENSG00000185130	0.0254039057825164	0.0001352407151867
9606.ENSP00000349430	HIST1H2BK	ENSG00000197903	0.0251863134417668	0.000120550122558
9606.ENSP00000320898	RNF168	ENSG00000163961	0.0067997606484251	2.9592571805000485e-05
9606.ENSP00000483903	HIST1H2BN	ENSG00000233822	0.0251863134417668	0.0001623939674515
9606.ENSP00000438553	H2AFJ	ENSG00000246705	0.0228471957787085	8.723563779858368e-05
9606.ENSP00000286234	DEPTOR	ENSG00000155792	0.0026655061741826	5.9428519111707485e-05
9606.ENSP00000477527	HIST1H2BO	ENSG00000274641	0.0245879345047054	0.0001138397950354
9606.ENSP00000377504	ZNF414	ENSG00000133250	0.0014687483000598	1.1272680376367452e-05
9606.ENSP00000476136	HIST1H2BJ	ENSG00000124635	0.02616547897514	0.0001813192670854
9606.ENSP00000261486	EPB41L4A	ENSG00000129595	0.002175923407496	1.441293857508211e-05
9606.ENSP00000380336	SMU1	ENSG00000122692	0.009356470652233	4.2271857699953225e-05
9606.ENSP00000358151	HIST2H2BE	ENSG00000184678	0.0315508894086928	0.0004282465974194
9606.ENSP00000276893	UHRF2	ENSG00000147854	0.0057117989446771	1.8492990187431345e-05
9606.ENSP00000378307	PBRM1	ENSG00000163939	0.0215960398193983	0.0002041921796425
9606.ENSP00000252674	MLLT1	ENSG00000130382	0.0172441930044062	7.218483453732535e-05
9606.ENSP00000477907	HIST1H2BM	ENSG00000273703	0.0240983517380188	0.000106970512188
9606.ENSP00000381657	DOT1L	ENSG00000104885	0.0067453625632377	1.7657014157291957e-05
9606.ENSP00000400142	EWSR1	ENSG00000182944	0.0171353968340314	0.0002717062827788
9606.ENSP00000428209	UBE2V2	ENSG00000169139	0.0126203557634771	0.0001129882574379
9606.ENSP00000344546	ARID1B	ENSG00000049618	0.00962846107817	5.1353637914104665e-05
9606.ENSP00000289316	HIST1H2BD	ENSG00000158373	0.025621498123266	0.0001483403665437
9606.ENSP00000307850	DRAP1	ENSG00000175550	0.0058205951150519	3.017845705604372e-05
9606.ENSP00000160262	ICAM3	ENSG00000076662	0.0008703693629984	1.7885127338325015e-06
9606.ENSP00000371505	CLEC6A	ENSG00000205846	0.0011967578741228	4.063017302774348e-06
9606.ENSP00000353910	FUT8	ENSG00000033170	0.0011423597889354	1.4415612780002904e-05
9606.ENSP00000370808	SLC25A6	ENSG00000169100	0.0145242887450361	0.0002819405340013
9606.ENSP00000365198	KAZN	ENSG00000189337	0.0040798563890551	1.6957939054179245e-05
9606.ENSP00000370394	RUFY3	ENSG00000018189	0.0019583310667464	4.4273344747548295e-06
9606.ENSP00000335614	PPFIA3	ENSG00000177380	0.0061469836261763	4.272560822543671e-05
9606.ENSP00000376506	PDCD10	ENSG00000114209	0.0050046238372409	5.501911796464972e-05
9606.ENSP00000271277	CTTNBP2NL	ENSG00000143079	0.0020671272371212	4.909108384613667e-06
9606.ENSP00000368314	NRCAM	ENSG00000091129	0.0069085568187999	7.006389886216653e-05
9606.ENSP00000265960	MAPKAP1	ENSG00000119487	0.0147418810857857	0.0001124880240494
9606.ENSP00000244040	RAB22A	ENSG00000124209	0.0155034542784094	9.089650165266618e-05
9606.ENSP00000358147	CACUL1	ENSG00000151893	0.02344557471577	0.0001735552362847
9606.ENSP00000376276	SRSF2	ENSG00000161547	0.0155578523635968	0.0001281525708833
9606.ENSP00000450337	PPFIA2	ENSG00000139220	0.0065821683076755	5.217868984093995e-05
9606.ENSP00000445408	RABEP1	ENSG00000029725	0.0128379481042267	8.922831128574952e-05
9606.ENSP00000456480	SNX29	ENSG00000048471	0.0014143502148724	6.237186677686263e-06
9606.ENSP00000381461	PPME1	ENSG00000214517	0.0087580917151716	0.0001454352144899
9606.ENSP00000373420	RUFY2	ENSG00000204130	0.001359952129685	1.436702538990191e-06
9606.ENSP00000272198	PPFIA4	ENSG00000143847	0.0062557797965511	3.749687104357314e-05
9606.ENSP00000264601	RAB17	ENSG00000124839	0.015993037045096	0.0001422904317293
9606.ENSP00000350934	RABEP2	ENSG00000177548	0.0110428112930424	4.058920192620328e-05
9606.ENSP00000461945	RAB31	ENSG00000168461	0.0171353968340314	0.0001654129581917
9606.ENSP00000352676	ZRANB1	ENSG00000019995	0.0025023119186204	1.3089400016286226e-05
9606.ENSP00000480853	VPS29	ENSG00000111237	0.0151226676820975	0.0001946147829033
9606.ENSP00000315702	MOB4	ENSG00000115540	0.0042974487298047	1.8836199984559183e-05
9606.ENSP00000267328	RAB20	ENSG00000139832	0.0150138715117227	7.883982957442602e-05
9606.ENSP00000377275	GOLGB1	ENSG00000173230	0.0052766142631779	3.0247994182697105e-05
9606.ENSP00000337732	RUNDC3B	ENSG00000105784	0.0006527770222488	5.022800099203455e-07
9606.ENSP00000276594	PRDM14	ENSG00000147596	0.002447913833433	1.538754042505877e-05
9606.ENSP00000160382	ACTL6B	ENSG00000077080	0.034433987923625	0.0003784653356937
9606.ENSP00000381581	LCP1	ENSG00000136167	0.0091932763966708	3.217824098348375e-05
9606.ENSP00000374145	CHRNG	ENSG00000196811	0.0015231463852472	1.81012865278736e-05
9606.ENSP00000312625	HP1BP3	ENSG00000127483	0.0076157319262361	2.048598319605428e-05
9606.ENSP00000350757	GMFB	ENSG00000197045	0.0046238372409291	1.4439119660769596e-05
9606.ENSP00000482538	HIST1H2AL	ENSG00000276903	0.0152858619376597	2.3514612114385785e-05
9606.ENSP00000356579	CEP350	ENSG00000135837	0.0132187347005385	6.849119441403414e-05
9606.ENSP00000435233	TEAD1	ENSG00000187079	0.0078877223521732	6.109616616538271e-05
9606.ENSP00000248444	VIL1	ENSG00000127831	0.002447913833433	8.698585234978377e-06
9606.ENSP00000273353	MYH15	ENSG00000144821	0.0143610944894739	2.1187691847515955e-05
9606.ENSP00000281772	KANSL1L	ENSG00000144445	0.003263885111244	8.343810137956246e-07
9606.ENSP00000439182	MYO1H	ENSG00000174527	0.0130011423597889	5.686789402930048e-05
9606.ENSP00000341805	PHF10	ENSG00000130024	0.0045150410705543	1.256192236748442e-05
9606.ENSP00000416015	MICAL3	ENSG00000243156	0.0108252189522928	7.300312367450004e-05
9606.ENSP00000335044	ARID2	ENSG00000189079	0.0102812381004188	4.274247254560796e-05
9606.ENSP00000342434	BAZ1B	ENSG00000009954	0.0226840015231463	0.0001563496852514
9606.ENSP00000359837	ZZZ3	ENSG00000036549	0.0048958276668661	1.0093733468022676e-05
9606.ENSP00000426119	CRIP2	ENSG00000182809	0.0058205951150519	2.5707560602214213e-05
9606.ENSP00000291890	NCR1	ENSG00000189430	0.0022303214926834	4.195862689960808e-05
9606.ENSP00000373964	SMTNL2	ENSG00000188176	0.0076701300114235	9.128667915252596e-06
9606.ENSP00000188312	ACTR6	ENSG00000075089	0.0112060055486046	1.4857906874241907e-05
9606.ENSP00000257787	AKIRIN2	ENSG00000135334	0.0029374966001196	7.574648449576207e-06
9606.ENSP00000380427	ARPC4-TTLL3	ENSG00000250151	0.0072893434151117	1.5621123382678692e-05
9606.ENSP00000306983	YEATS2	ENSG00000163872	0.0155578523635968	7.626822672637607e-05
9606.ENSP00000366679	HIST1H2AH	ENSG00000274997	0.0175705815155306	5.09643105843244e-05
9606.ENSP00000427687	WDR1	ENSG00000071127	0.0131643366153511	0.0001853121471756
9606.ENSP00000356515	UTRN	ENSG00000152818	0.017624979600718	0.0003080856254229
9606.ENSP00000376132	MYO1B	ENSG00000128641	0.0163194255562204	9.566204293005316e-05
9606.ENSP00000320176	HCLS1	ENSG00000180353	0.0056030027743023	5.112822899216765e-05
9606.ENSP00000446880	BAZ2A	ENSG00000076108	0.0201272915193385	0.0001143699917784
9606.ENSP00000312671	EHBP1L1	ENSG00000173442	0.0153402600228471	0.0001135750585592
9606.ENSP00000263991	EHBP1	ENSG00000115504	0.015721046619159	0.0001170473034241
9606.ENSP00000262942	ARPC1A	ENSG00000241685	0.0081053146929228	4.069875026194025e-05
9606.ENSP00000229922	CAP2	ENSG00000112186	0.0106076266115432	7.644682906057648e-05
9606.ENSP00000290216	SCRN2	ENSG00000141295	0.0063101778817385	2.6366771087916044e-05
